"2015_2" "2015_3" "2016_0" "2016_1" "2016_2" "2016_3" "2017_0" "2017_1" "2017_2" "2017_3" "2018_0" "2018_1" "2018_2" "2018_3" "2019_0" "2019_1" "2019_2" "2019_3" "2020_0" "2020_1" "2020_2" "2020_3" "2021_0"
"lagov" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.56410256410256 0 0 0 0 0
"lawenforcementappreciationday" 0 0 0 0 0 0 2.38095238095238 0 0 0 1.92307692307692 0 0 0 0 0 0 0 0 0 0 0 0
"makeamericagreatagaintickets" 0 0 0 0.221238938053097 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"makeamericagreatagainwatch" 0 0 0.1953125 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"makeamericaworkagain" 0 0 0 0 0.645161290322581 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mediabuzz" 0 1.13636363636364 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mlkday" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.26315789473684 0 0 0 0 0 0 0 0
"mnsen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0.434782608695652 0
"mogov" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0.434782608695652 0
"nabtu" 0 0 0 0 0 0 0 2.1978021978022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nationalfarmersday" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0.892857142857143 0 0 0 0 0 0 0 0 0
"nationalprayerbreakfast" 0 0 0 0 0 0 0 0 0 0 3.84615384615385 0 0 0 0 0 0 0 0 0 0 0 0
"navybday" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0.892857142857143 0 0 0 0 0 0 0 0 0
"neverhillary" 0 0 0 0 0.645161290322581 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nh" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0.434782608695652 0
"nm" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.869565217391304 0
"nosanctuaryforcriminalsact" 0 0 0 0 0 0 0 0 1.35135135135135 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nyc" 0 1.13636363636364 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nycstrong" 0 0 0 0 0 0 0 0 0 1.35135135135135 0 0 0 0 0 0 0 0 0 0 0 0 0
"nypd" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.6 0 0
"opioidcrisis" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 1.85185185185185 0 0 0 0 0 0 0
"osakasummit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0
"paprimary" 0 0 0 0.442477876106195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"passthebill" 0 0 0 0 0 0 0 2.1978021978022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pearlharbor" 0 0 0.1953125 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"policeweek" 0 0 0 0 0 0 0 2.1978021978022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"potusinpoland" 0 0 0 0 0 0 0 0 1.35135135135135 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ppploan" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.94174757281553 0 0 0
"purpleheartday" 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 1.75438596491228 0 0 0 0 0 0 0 0 0 0
"rigged" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"riggedsystem" 0 0 0 0 0.32258064516129 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"riprimary" 0 0 0 0.442477876106195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"riyadhsummit" 0 0 0 0 0 0 0 2.1978021978022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rtm" 0 0 0 0 0.32258064516129 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"rxsummit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.7037037037037 0 0 0 0 0 0 0
"s" 0 0 0 0 0 0 0 1.0989010989011 0 0 0 1.63934426229508 0 0 0 0 0 0 0 0 0 0 0
"schoolchoice" 0 0 0 0 0 0 0 1.0989010989011 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0
"secondamendment" 0 0 0 0.221238938053097 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"shaleinsight" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.56410256410256 0 0 0 0 0
"singaporesummit" 0 0 0 0 0 0 0 0 0 0 0 0 3.50877192982456 0 0 0 0 0 0 0 0 0 0
"spygate" 0 0 0 0 0 0 0 0 0 0 0 3.27868852459016 0 0 0 0 0 0 0 0 0 0 0
"stanleycup" 0 0 0 0 0.32258064516129 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"superbowl" 0 0 0 0 0 0 4.76190476190476 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"supersaturday" 0 0 0 0.442477876106195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"taxcuts" 0 0 0 0 0 0 0 0 0 0 0 3.27868852459016 0 0 0 0 0 0 0 0 0 0 0
"teamusa" 0 0 0 0 0.32258064516129 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"thankavet" 0 0 0.1953125 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"tn" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0.434782608695652 0
"trumprallydallas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.56410256410256 0 0 0 0 0
"trumpwon" 0 0 0 0 0 0.411522633744856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"usnscomfort" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.94174757281553 0 0 0
"ussarizona" 0 0 0 0 0 0 0 0 1.35135135135135 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ussjohnsmccain" 0 0 0 0 0 0 0 0 1.35135135135135 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"usstatevisit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0
"ussyorktown" 0 0 0.390625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"usvi" 0 0 0 0 0 0 0 0 0 1.35135135135135 0 0 0 0 0 0 0 0 0 0 0 0 0
"ut" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0.434782608695652 0
"utahcaucus" 0 0 0 0.442477876106195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"utcaucus" 0 0 0 0.442477876106195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"video" 0 0 0 0.442477876106195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"votekarenhandel" 0 0 0 0 0 0 0 0 1.35135135135135 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"votetrumpmi" 0 0 0 0.442477876106195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"votetrumpny" 0 0 0 0.442477876106195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"wa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.6 0 0
"watch" 0 0 0.390625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"wattersworld" 0 0 0 0.221238938053097 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"worldautismawarenessday" 0 0 0 0 0 0 0 1.0989010989011 0 0 0 0 0 0 0 1.85185185185185 0 0 0 0 0 0 0
"wv" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.6 0 0
"ahca" 0 0 0 0 0 0 0 1.0989010989011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"alconvention" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"am" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"amazon" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"amazonwashingtonpost" 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"americafirstvideo" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"americanheroes" 0 0 0 0 0 0 0 0 0 0 1.92307692307692 0 0 0 0 0 0 0 0 0 0 0 0
"americansamoa" 0 0 0 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"americanunity" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"americasmerkel" 0 0 0 0 0.32258064516129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"americastrong" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.970873786407767 0 0 0
"americaworkstogether" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.970873786407767 0 0 0
"amvets" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"armybday" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"asean" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"autismawarenessday" 0 0 0 0 0 0 0 0 0 0 0 1.63934426229508 0 0 0 0 0 0 0 0 0 0 0
"balticsummit" 0 0 0 0 0 0 0 0 0 0 0 1.63934426229508 0 0 0 0 0 0 0 0 0 0 0
"becool" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"beliversandballots" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.434782608695652 0
"bidencrimefamiily" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.434782608695652 0
"bigleagetruth" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"bigleaguetruthtime" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"bikersfortrump" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"biloxi" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"blacksfortrump" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"blackvoicesfortrump" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.970873786407767 0 0 0
"breaking" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"broward" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.892857142857143 0 0 0 0 0 0 0 0 0
"brussels" 0 0 0 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"buildingthewall" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.934579439252336 0 0 0 0
"canada" 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"caprimary" 0 0 0 0 0.32258064516129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cbnnews" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"centuryofservice" 0 0 0 0 0 0 0 0 0 0 0 0 1.75438596491228 0 0 0 0 0 0 0 0 0 0
"ceotownhall" 0 0 0 0 0 0 0 1.0989010989011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cg" 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cgacommencement" 0 0 0 0 0 0 0 1.0989010989011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"chagsameach" 0 0 0 0 0 0 0 1.0989010989011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"champs" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.934579439252336 0 0 0 0
"changethelaws" 0 0 0 0 0 0 0 0 0 0 0 0 1.75438596491228 0 0 0 0 0 0 0 0 0 0
"changetheworldin" 1.44927536231884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"charliegard" 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"charlottesville" 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cheer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"chriswallace" 0 0.568181818181818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"circleofenrichment" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"clementeday" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.434782608695652 0
"cnbcgopdebate" 0 0.568181818181818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cnn" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"coastguardday" 0 0 0 0 0.32258064516129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"colbert" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"commanderinchiefforum" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"commoncore" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"confirmacb" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.434782608695652 0
"confirmgina" 0 0 0 0 0 0 0 0 0 0 0 1.63934426229508 0 0 0 0 0 0 0 0 0 0 0
"congressionalbaseballgame" 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"congressionalgoldmedal" 0 0 0 0 0 0 0 0 0 0 1.92307692307692 0 0 0 0 0 0 0 0 0 0 0 0
"constitutionday" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.434782608695652 0
"cosen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0
"crookedjournalism" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"cruzfraud" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ctprimary" 0 0 0 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"davos" 0 0 0 0 0 0 0 0 0 0 1.92307692307692 0 0 0 0 0 0 0 0 0 0 0 0
"daytona" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.934579439252336 0 0 0 0
"dem" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"democratshutdown" 0 0 0 0 0 0 0 0 0 0 1.92307692307692 0 0 0 0 0 0 0 0 0 0 0 0
"deplorables" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"deprimary" 0 0 0 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dnc" 0 0 0 0 0.32258064516129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dobbs" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"donothingdems" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.28205128205128 0 0 0 0 0
"draintheswampwatch" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dts" 0 0 0 0 0 0 2.38095238095238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dumpmacys" 0 0.568181818181818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"earlyvote" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"earnhistory" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"eauclaire" 0 0 0 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"economicnormalization" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.434782608695652 0
"economy" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"eddiegallagher" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.85185185185185 0 0 0 0 0 0 0
"emmys" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.63157894736842 0 0 0 0 0 0 0 0
"endcommoncore" 0 0 0 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"endendlesswars" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.28205128205128 0 0 0 0 0
"endingwaroncoal" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"enjoy" 0 0 0 0 0.32258064516129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"entersandman" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.63157894736842 0 0 0 0 0 0 0 0
"facebooklive" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"failing" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fakenewscnn" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.28205128205128 0 0 0 0 0
"fakewhistleblower" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.28205128205128 0 0 0 0 0
"falconheavy" 0 0 0 0 0 0 0 0 0 0 1.92307692307692 0 0 0 0 0 0 0 0 0 0 0 0
"farmbill" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.892857142857143 0 0 0 0 0 0 0 0 0
"finishthewall" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.63157894736842 0 0 0 0 0 0 0 0
"firstrespondersday" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"flagday" 0 0 0 0 0 0 0 0 0 0 0 0 1.75438596491228 0 0 0 0 0 0 0 0 0 0
"flagsin" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.85185185185185 0 0 0 0 0 0 0
"florencehurricane" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.892857142857143 0 0 0 0 0 0 0 0 0
"flyfightwin" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.85185185185185 0 0 0 0 0 0 0
"fnn" 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"followthemoneyspeech" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"for" 1.44927536231884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fortifyfl" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.892857142857143 0 0 0 0 0 0 0 0 0
"frozen" 0 0 0 0 0.32258064516129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gasen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0
"geauxtigers" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.934579439252336 0 0 0 0
"geauxvotepoll" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.28205128205128 0 0 0 0 0
"ges" 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gettingreal" 1.44927536231884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"givingtuesday" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"godblessamerica" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.63157894736842 0 0 0 0 0 0 0 0
"goldenglobe" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"googletrends" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gop" 0 0.568181818181818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gopincle" 0 0 0 0 0.32258064516129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gordon" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.892857142857143 0 0 0 0 0 0 0 0 0
"goteamusa" 0 0 0 0 0 0 0 0 0 0 1.92307692307692 0 0 0 0 0 0 0 0 0 0 0 0
"halloween" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"hanoisummit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.63157894736842 0 0 0 0 0 0 0 0
"happybirthdaymarines" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.434782608695652 0
"happydiwali" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.28205128205128 0 0 0 0 0
"happyhanukkah" 0 0 0 0 0 0 0 0 0 0 1.92307692307692 0 0 0 0 0 0 0 0 0 0 0 0
"happymothersday" 0 0 0 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"happynewyear" 0 0 0 0 0 0 2.38095238095238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"happynewyearamerica" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"happythanksgiving" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"harveypitt" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hbdusaf" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.28205128205128 0 0 0 0 0
"healthcarebill" 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hillarycarefail" 0 0 0 0 0 0.205761316872428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hof" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.63157894736842 0 0 0 0 0 0 0 0
"holocaustmemorialday" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.63157894736842 0 0 0 0 0 0 0 0
"holocaustremembranceday" 0 0 0 0 0 0 0 0 0 0 0 1.63934426229508 0 0 0 0 0 0 0 0 0 0 0
"honor" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.28205128205128 0 0 0 0 0
"honorthem" 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"huge" 0 0.568181818181818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hurricaneirma" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"hurricanenate" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"hypocrisy" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iaforums" 0 0.568181818181818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iasen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0
"icaucused" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"impeachmentinquisition" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.28205128205128 0 0 0 0 0
"impeachmittromney" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.28205128205128 0 0 0 0 0
"imwithyoutranscript" 0 0 0 0 0.32258064516129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"indprimary" 0 0 0 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"infrastructureinamerica" 0 0 0 0 0 0 0 0 0 0 0 1.63934426229508 0 0 0 0 0 0 0 0 0 0 0
"infrastructureweek" 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"interdictact" 0 0 0 0 0 0 0 0 0 0 1.92307692307692 0 0 0 0 0 0 0 0 0 0 0 0
"internationalwomensday" 0 0 0 0 0 0 0 0 0 0 0 1.63934426229508 0 0 0 0 0 0 0 0 0 0 0
"iowacaucus" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iran" 1.44927536231884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iranprotests" 0 0 0 0 0 0 0 0 0 0 1.92307692307692 0 0 0 0 0 0 0 0 0 0 0 0
"irfministerial" 0 0 0 0 0 0 0 0 0 0 0 0 1.75438596491228 0 0 0 0 0 0 0 0 0 0
"irmahurricane" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"jambo" 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"japan" 0 0 0 0 0 0 0 0 0 0.675675675675676 0 0 0 0 0 0 0 0 0 0 0 0 0
"jiatfsouth" 0 0 0 0 0 0 0 0 0 0 0 1.63934426229508 0 0 0 0 0 0 0 0 0 0 0
"jobs" 0 0 0 0 0 0 0 0 0 0 0 0 1.75438596491228 0 0 0 0 0 0 0 0 0 0
"joetheismann" 0 0 0.1953125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"johnryder" 0 0 0 0.221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"jointaddress" 0 0 0 0 0 0 0 1.0989010989011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"jointsession" 0 0 0 0 0 0 0 1.0989010989011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
